age,workclass,education,marital,relationship,race,gender,salary
51, Federal-gov, Bachelors, Married-civ-spouse, Husband, White, Male,>50K
24, Private, HS-grad, Never-married, Not-in-family, White, Male,<=50K
58, Self-emp-inc, Bachelors, Married-civ-spouse, Husband, White, Male,>50K
46, Private, Some-college, Divorced, Unmarried, White, Female,<=50K
55, Private, 5th-6th, Widowed, Unmarried, White, Female,<=50K
76, Private, HS-grad, Divorced, Not-in-family, White, Female,<=50K
25, Private, Some-college, Divorced, Unmarried, White, Female,<=50K
51, Private, Some-college, Married-civ-spouse, Husband, White, Male,>50K
33, Private, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
46, Private, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
51, Private, Some-college, Married-civ-spouse, Wife, White, Female,<=50K
42, Local-gov, Assoc-voc, Widowed, Unmarried, Black, Female,<=50K
53, Private, Bachelors, Never-married, Not-in-family, White, Male,>50K
33, Local-gov, Masters, Married-civ-spouse, Wife, White, Female,>50K
30, Private, Bachelors, Married-civ-spouse, Husband, White, Male,>50K
41, Local-gov, Some-college, Divorced, Not-in-family, White, Male,<=50K
42, State-gov, Assoc-acdm, Divorced, Not-in-family, White, Female,<=50K
34, Private, HS-grad, Married-civ-spouse, Husband, Asian-Pac-Islander, Male,>50K
31, Private, Assoc-voc, Never-married, Unmarried, White, Female,<=50K
46, Private, Some-college, Married-civ-spouse, Husband, White, Male,>50K
35, Private, 1st-4th, Married-spouse-absent, Not-in-family, White, Male,<=50K
40, Private, HS-grad, Never-married, Not-in-family, White, Male,<=50K
46, Local-gov, Some-college, Married-civ-spouse, Husband, White, Male,>50K
43, Local-gov, Masters, Married-civ-spouse, Wife, White, Female,>50K
35, Private, HS-grad, Married-civ-spouse, Husband, Asian-Pac-Islander, Male,<=50K
23, Private, Bachelors, Never-married, Own-child, White, Female,<=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Wife, White, Female,<=50K
43, Private, HS-grad, Divorced, Other-relative, Black, Male,<=50K
61, Private, HS-grad, Married-civ-spouse, Husband, White, Male,>50K
29, Private, Prof-school, Never-married, Own-child, White, Male,<=50K
21, Private, HS-grad, Never-married, Not-in-family, White, Male,<=50K
36, Local-gov, Bachelors, Married-civ-spouse, Husband, White, Male,<=50K
40, Private, HS-grad, Never-married, Unmarried, Black, Female,<=50K
23, Private, Bachelors, Never-married, Own-child, White, Male,<=50K
90, Private, Bachelors, Never-married, Not-in-family, White, Male,<=50K
24, Private, Bachelors, Never-married, Own-child, White, Male,<=50K
20, Private, Some-college, Never-married, Own-child, White, Female,<=50K
40, Local-gov, Masters, Married-civ-spouse, Husband, White, Male,>50K
37, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Husband, White, Male,<=50K
31, Private, HS-grad, Never-married, Not-in-family, White, Female,<=50K
22, Private, HS-grad, Never-married, Own-child, White, Male,<=50K
25, Private, Some-college, Married-civ-spouse, Husband, White, Male,<=50K
46, Private, 12th, Married-civ-spouse, Husband, White, Male,>50K
47, Local-gov, Masters, Married-civ-spouse, Husband, White, Male,>50K
48, Local-gov, Assoc-voc, Married-civ-spouse, Husband, White, Male,<=50K
36, ?, Masters, Married-civ-spouse, Husband, White, Male,<=50K
26, ?, Bachelors, Never-married, Not-in-family, White, Female,<=50K
28, Private, 9th, Married-civ-spouse, Wife, White, Female,<=50K
20, State-gov, Some-college, Never-married, Not-in-family, White, Male,<=50K
51, Private, Some-college, Divorced, Not-in-family, White, Female,<=50K
32, Federal-gov, HS-grad, Married-civ-spouse, Wife, White, Female,>50K
55, Private, 10th, Married-civ-spouse, Husband, White, Male,<=50K
41, Local-gov, Bachelors, Divorced, Unmarried, White, Female,<=50K
46, Private, Masters, Married-civ-spouse, Wife, White, Female,>50K
45, Self-emp-inc, HS-grad, Married-civ-spouse, Husband, White, Male,>50K
65, Local-gov, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
45, Private, Doctorate, Married-civ-spouse, Husband, White, Male,>50K
22, Private, Some-college, Never-married, Own-child, White, Female,<=50K
22, ?, Some-college, Never-married, Own-child, White, Female,<=50K
42, Self-emp-not-inc, Prof-school, Married-civ-spouse, Husband, White, Male,>50K
37, Private, Bachelors, Married-civ-spouse, Husband, White, Male,>50K
24, Private, Bachelors, Married-civ-spouse, Wife, White, Female,<=50K
67, Private, Some-college, Divorced, Unmarried, Black, Female,<=50K
28, Private, HS-grad, Married-spouse-absent, Not-in-family, White, Female,<=50K
56, Private, 10th, Married-civ-spouse, Husband, White, Male,>50K
31, State-gov, Assoc-voc, Married-civ-spouse, Husband, White, Male,<=50K
33, Private, Some-college, Separated, Unmarried, White, Female,<=50K
52, ?, 7th-8th, Married-civ-spouse, Husband, White, Male,<=50K
45, Private, Some-college, Married-civ-spouse, Husband, White, Male,>50K
53, Private, Bachelors, Married-civ-spouse, Husband, White, Male,>50K
47, Private, 7th-8th, Married-civ-spouse, Husband, White, Male,<=50K
40, Private, HS-grad, Divorced, Unmarried, White, Female,<=50K
35, Private, Some-college, Never-married, Own-child, White, Male,<=50K
65, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Husband, White, Male,<=50K
42, Private, Some-college, Married-civ-spouse, Wife, Black, Female,<=50K
23, Federal-gov, Bachelors, Never-married, Not-in-family, White, Female,<=50K
39, Private, Some-college, Divorced, Not-in-family, White, Female,<=50K
39, Private, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
37, Private, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
25, Private, Assoc-voc, Never-married, Not-in-family, White, Female,<=50K
31, Self-emp-not-inc, HS-grad, Never-married, Unmarried, White, Female,<=50K
39, Private, HS-grad, Divorced, Not-in-family, White, Male,<=50K
39, Private, Bachelors, Married-civ-spouse, Husband, White, Male,>50K
25, Private, Bachelors, Never-married, Own-child, Black, Male,<=50K
30, Private, 11th, Married-civ-spouse, Husband, White, Male,<=50K
37, Private, 9th, Married-civ-spouse, Wife, Black, Female,<=50K
22, Private, HS-grad, Never-married, Unmarried, White, Female,<=50K
46, Federal-gov, Masters, Married-civ-spouse, Husband, White, Male,>50K
54, Private, Bachelors, Divorced, Not-in-family, White, Female,<=50K
33, Private, Assoc-acdm, Never-married, Not-in-family, White, Male,<=50K
70, State-gov, Bachelors, Never-married, Not-in-family, White, Male,<=50K
36, Private, Some-college, Divorced, Not-in-family, White, Male,<=50K
53, Local-gov, Masters, Divorced, Unmarried, White, Female,<=50K
55, State-gov, HS-grad, Divorced, Not-in-family, White, Female,<=50K
17, Private, 11th, Never-married, Own-child, White, Female,<=50K
36, Private, Some-college, Divorced, Not-in-family, White, Male,<=50K
36, Self-emp-not-inc, Prof-school, Never-married, Not-in-family, White, Male,>50K
40, Local-gov, HS-grad, Married-spouse-absent, Own-child, Black, Male,<=50K
36, Private, HS-grad, Married-civ-spouse, Husband, Black, Male,>50K
28, Private, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
39, Private, Masters, Married-civ-spouse, Husband, White, Male,>50K
49, Private, 5th-6th, Never-married, Not-in-family, White, Male,<=50K
63, Self-emp-inc, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
61, Private, Some-college, Married-civ-spouse, Husband, White, Male,<=50K
48, Self-emp-inc, HS-grad, Married-civ-spouse, Husband, White, Male,>50K
55, Private, HS-grad, Married-spouse-absent, Not-in-family, White, Male,<=50K
18, ?, Some-college, Never-married, Own-child, White, Female,<=50K
20, Private, HS-grad, Married-civ-spouse, Other-relative, White, Male,<=50K
49, Private, HS-grad, Married-civ-spouse, Husband, Asian-Pac-Islander, Male,<=50K
27, Federal-gov, HS-grad, Married-civ-spouse, Husband, Asian-Pac-Islander, Male,<=50K
37, Private, 10th, Divorced, Unmarried, White, Female,<=50K
32, State-gov, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
33, Self-emp-inc, Doctorate, Married-civ-spouse, Husband, White, Male,<=50K
47, Private, Assoc-voc, Married-civ-spouse, Husband, White, Male,<=50K
34, Private, HS-grad, Married-civ-spouse, Husband, Black, Male,<=50K
61, Private, HS-grad, Divorced, Other-relative, Black, Female,<=50K
25, Private, HS-grad, Never-married, Own-child, Black, Male,<=50K
26, Private, Assoc-acdm, Never-married, Own-child, White, Male,<=50K
18, Private, HS-grad, Never-married, Own-child, White, Female,<=50K
35, Private, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
36, Private, HS-grad, Divorced, Unmarried, Black, Female,<=50K
56, Private, HS-grad, Married-civ-spouse, Husband, White, Male,>50K
40, State-gov, Assoc-voc, Never-married, Not-in-family, White, Male,<=50K
24, Private, 12th, Never-married, Own-child, White, Female,<=50K
66, Private, HS-grad, Widowed, Not-in-family, White, Female,>50K
42, Private, HS-grad, Married-civ-spouse, Wife, White, Female,<=50K
28, Private, HS-grad, Never-married, Own-child, White, Male,<=50K
39, State-gov, Some-college, Divorced, Unmarried, White, Female,<=50K
65, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Husband, White, Male,<=50K
20, Private, Some-college, Never-married, Own-child, White, Female,<=50K
52, Private, HS-grad, Married-civ-spouse, Husband, White, Male,>50K
24, ?, Some-college, Never-married, Not-in-family, Asian-Pac-Islander, Male,>50K
39, Private, Some-college, Divorced, Not-in-family, White, Female,<=50K
18, Private, HS-grad, Never-married, Not-in-family, White, Female,<=50K
49, Private, 7th-8th, Married-civ-spouse, Wife, White, Female,<=50K
21, Private, Some-college, Never-married, Own-child, White, Male,<=50K
35, ?, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
38, Private, HS-grad, Married-civ-spouse, Husband, White, Male,>50K
55, Private, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
27, Private, 10th, Married-civ-spouse, Other-relative, White, Male,<=50K
34, Private, HS-grad, Separated, Unmarried, White, Female,<=50K
54, Local-gov, Some-college, Never-married, Not-in-family, White, Female,<=50K
38, Private, HS-grad, Never-married, Unmarried, White, Female,<=50K
32, Private, HS-grad, Divorced, Other-relative, White, Female,<=50K
33, State-gov, Some-college, Separated, Not-in-family, White, Male,<=50K
32, Federal-gov, Assoc-acdm, Married-civ-spouse, Husband, White, Male,<=50K
34, Private, Masters, Married-civ-spouse, Husband, White, Male,<=50K
46, Private, Bachelors, Married-civ-spouse, Husband, White, Male,>50K
48, Private, Masters, Married-civ-spouse, Husband, White, Male,>50K
23, Private, Some-college, Never-married, Own-child, White, Male,<=50K
48, Federal-gov, 7th-8th, Married-spouse-absent, Unmarried, White, Male,<=50K
67, Private, HS-grad, Married-civ-spouse, Husband, White, Male,>50K
36, Private, Prof-school, Married-civ-spouse, Husband, White, Male,>50K
25, Private, Bachelors, Never-married, Not-in-family, White, Female,<=50K
43, Private, Some-college, Married-civ-spouse, Husband, White, Male,<=50K
27, Local-gov, Assoc-acdm, Never-married, Not-in-family, White, Female,<=50K
56, Private, 1st-4th, Separated, Unmarried, White, Male,<=50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Husband, White, Male,<=50K
39, Private, HS-grad, Married-civ-spouse, Husband, White, Male,>50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Wife, White, Female,<=50K
27, Private, Some-college, Never-married, Not-in-family, White, Female,<=50K
21, Private, Some-college, Never-married, Own-child, White, Male,<=50K
24, Private, Some-college, Never-married, Own-child, White, Female,<=50K
31, Private, Some-college, Married-civ-spouse, Husband, White, Male,<=50K
22, Private, 10th, Never-married, Own-child, White, Male,<=50K
26, Private, Bachelors, Never-married, Not-in-family, White, Female,<=50K
45, Self-emp-inc, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
33, Private, HS-grad, Never-married, Other-relative, Asian-Pac-Islander, Male,<=50K
55, ?, 5th-6th, Married-civ-spouse, Husband, White, Male,<=50K
29, Private, 9th, Divorced, Unmarried, Black, Female,<=50K
72, Private, HS-grad, Widowed, Not-in-family, White, Female,<=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband, White, Male,>50K
53, State-gov, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
40, Private, Some-college, Never-married, Own-child, White, Female,<=50K
20, Private, HS-grad, Never-married, Own-child, White, Male,<=50K
69, Private, HS-grad, Widowed, Unmarried, White, Female,<=50K
41, Local-gov, HS-grad, Never-married, Unmarried, White, Female,<=50K
45, Private, Masters, Married-civ-spouse, Husband, White, Male,>50K
27, Private, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
46, Self-emp-inc, Prof-school, Married-civ-spouse, Husband, White, Male,>50K
55, Private, Some-college, Married-civ-spouse, Husband, Black, Male,<=50K
31, Private, Some-college, Married-civ-spouse, Husband, Black, Male,>50K
45, Private, Some-college, Divorced, Not-in-family, White, Female,<=50K
64, Private, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
38, Private, Some-college, Married-civ-spouse, Husband, White, Male,<=50K
17, Private, 10th, Never-married, Own-child, White, Male,<=50K
33, Private, HS-grad, Married-civ-spouse, Wife, White, Female,>50K
22, Private, 12th, Married-spouse-absent, Unmarried, Black, Female,<=50K
23, Private, Some-college, Never-married, Own-child, White, Female,<=50K
25, Private, HS-grad, Never-married, Unmarried, White, Male,<=50K
33, Private, Bachelors, Married-civ-spouse, Husband, White, Male,>50K
31, ?, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
37, Private, HS-grad, Never-married, Unmarried, White, Female,<=50K
53, Private, HS-grad, Separated, Unmarried, White, Female,<=50K
28, Local-gov, Some-college, Never-married, Own-child, White, Male,<=50K
33, Private, Bachelors, Married-civ-spouse, Wife, White, Female,>50K
41, Private, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
61, Self-emp-inc, Bachelors, Married-civ-spouse, Husband, White, Male,<=50K
25, Private, Some-college, Never-married, Own-child, White, Female,<=50K
20, ?, Some-college, Never-married, Own-child, White, Male,<=50K
35, Private, HS-grad, Divorced, Unmarried, White, Female,>50K
64, Local-gov, Assoc-voc, Married-civ-spouse, Husband, White, Male,>50K
28, Private, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
39, Self-emp-not-inc, Some-college, Never-married, Not-in-family, White, Male,>50K
53, Private, HS-grad, Divorced, Unmarried, White, Male,<=50K
28, Private, HS-grad, Never-married, Not-in-family, White, Female,<=50K
38, Federal-gov, Some-college, Divorced, Unmarried, Black, Female,<=50K
25, Local-gov, Bachelors, Never-married, Not-in-family, White, Male,<=50K
19, Private, Some-college, Never-married, Not-in-family, White, Female,<=50K
20, Private, Assoc-acdm, Never-married, Not-in-family, White, Female,<=50K
27, Private, Bachelors, Never-married, Not-in-family, Asian-Pac-Islander, Male,<=50K
55, Local-gov, HS-grad, Married-civ-spouse, Other-relative, White, Female,>50K
52, State-gov, Masters, Married-civ-spouse, Wife, Black, Female,>50K
21, ?, Some-college, Never-married, Own-child, White, Female,<=50K
30, Private, HS-grad, Never-married, Own-child, White, Female,<=50K
47, Private, HS-grad, Divorced, Not-in-family, White, Female,<=50K
22, Private, 10th, Never-married, Other-relative, White, Male,<=50K
24, Private, HS-grad, Married-civ-spouse, Husband, White, Male,>50K
26, Private, Bachelors, Never-married, Not-in-family, White, Female,<=50K
27, Private, HS-grad, Married-civ-spouse, Husband, White, Male,<=50K
57, Private, 9th, Married-civ-spouse, Husband, White, Male,<=50K
18, Local-gov, Masters, Never-married, Own-child, White, Female,<=50K
30, Private, Bachelors, Never-married, Not-in-family, White, Male,<=50K
34, Self-emp-not-inc, Bachelors, Divorced, Unmarried, White, Female,<=50K
40, Private, Some-college, Married-civ-spouse, Husband, White, Male,>50K
60, Private, HS-grad, Divorced, Unmarried, Black, Female,<=50K
